src_image_path,tgt_image_path,caption,llm_edit,retrieved_caption
https://storage.googleapis.com/image-transcreation/part2/stories/la_pata_lupita.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_la_pata_lupita.jpg,"a duck and two ducklings in a pond with reeds","a mallard and two ducklings in a pond surrounded by tall grasses","Mohter Goose and Nursery Rhymes"
https://storage.googleapis.com/image-transcreation/part2/stories/milk_is_good.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_milk_is_good.jpg,"a cartoon of a boy and a girl in a bedroom","a manga of a boy and a girl in a tatami room","Kantai Journal Anthology: Sequence 1 [Check Mate!]"
https://storage.googleapis.com/image-transcreation/part2/stories/learning_at_home.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_learning_at_home.jpg,"a man is talking to a child about math","A father is teaching his child about numbers and counting in Japan","re-カマキリ (4)"
https://storage.googleapis.com/image-transcreation/part2/stories/wiar_kobit-19.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_wiar_kobit-19.jpg,"a cartoon illustration of a man talking on the phone","a manga-style drawing of a salaryman speaking on a keitai (mobile phone)","2011-11-10さむね"
https://storage.googleapis.com/image-transcreation/part2/stories/cat_and_dog_and_the_egg.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_cat_and_dog_and_the_egg.jpg,"a cartoon of two cats walking in front of a house","a manga of two cats strolling in front of a traditional Japanese house","画帖 版画東京百景 ー 真間弘法寺/Mama Guhoji Temple : One Hundred Views of Tokyo; Block Print image"
https://storage.googleapis.com/image-transcreation/part2/stories/my_face_tells_a_story.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_my_face_tells_a_story.jpg,"a painting of a baby looking at the camera","a picture of a little one gazing into the lens","Monkeys at Inokashira Park Zoo"
https://storage.googleapis.com/image-transcreation/part2/stories/monu_was_lost_and_found!.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_monu_was_lost_and_found!.jpg,"a black cat is standing in front of a group of children","A small black cat stands before a group of curious Japanese children","Cultural Exchange with Elementary School Students"
https://storage.googleapis.com/image-transcreation/part2/stories/different_abilities.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_different_abilities.jpg,"a girl with crutches standing in front of a chalkboard","A young girl with crutches standing in front of a traditional Japanese tatami mat, ready to write on a calligraphy board","PET CARE HOME Lyuca(リュッカ)"
https://storage.googleapis.com/image-transcreation/part2/stories/lara_the_yellow_ladybird.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_lara_the_yellow_ladybird.jpg,"lara the yellow ladybird","Sakura the yellow ladybug","Carezza loves Futsal♪♪♪_c0038096_20214226.jpg"
https://storage.googleapis.com/image-transcreation/part2/stories/friends.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/japan/stories_friends.jpg,"a group of children standing together with a soccer ball","a group of children standing together with a kendama toy","FASHIONBABY-KIDS"
