src_image_path,tgt_image_path,caption,llm_edit,retrieved_caption
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_rice-cultivation.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_agriculture_rice-cultivation.jpg,"a woman is planting rice in a field","A woman is planting rice in a paddy field in Japan","The paddy plants for transplantation are of regular size."
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_tea-plantations.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_agriculture_tea-plantations.jpg,"a path through a tea plantation in sri lanka","a stroll through a tea garden in Japan","5 Unmissable Spots for Spectacular Views of Mt. Fuji (Spring 2021"
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_dairy-farming.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_agriculture_dairy-farming.jpg,"a group of cows in a barn being milked","a herd of cows in a barn being milked in a traditional Japanese dairy farm","Photograph of the Prime Minister meeting with dairy farmers"
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_cotton-production.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_agriculture_cotton-production.jpg,"a large field of cotton is shown in this picture","A vast cotton field is depicted in this image","Agriculture - A young farmer in a mid growth soybean field records crop data on his Apple iPad. This represents the next generation of young farmers using the latest technology in farming operations / Minnesota; USA."
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Rolling-pin.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_utensil_Rolling-pin.jpg,"a wooden rolling pin on a white surface","a traditional wooden rolling pin on a clean white surface in a Japanese kitchen","■ case wood chopsticks; chopstick スミマル / Scandinavian design"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Skimmer.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_utensil_Skimmer.jpg,"a metal spatula sitting on a blue cloth","a stainless steel spatula resting on a traditional indigo cloth","'50's/60's  Blue Chambray Atelier Coat Dead Stock  Made by ''SAVO'''"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Pressure-Cooker.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_utensil_Pressure-Cooker.jpg,"a silver pot sitting on top of a stove","a silver pot placed on a traditional Japanese stove","♦ Japanese Iron Chef Nakamura Takaaki featured low-temperature steaming hot pot cooking"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Tava.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_utensil_Tava.jpg,"a frying pan sitting on top of a wooden table","a wok resting on a traditional tatami mat","Furnishings of the Kangetsu room   The table is an authentic single-plate Wajima lacquerware piece"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Karahi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_utensil_Karahi.jpg,"a large pot sitting on top of a stove","a big pot placed on a traditional Japanese stove","Arima Hot Springs"
https://storage.googleapis.com/image-transcreation/part1/india/sport_badminton.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_sport_badminton.jpg,"a man playing badminton on a tennis court","a man playing badminton on a traditional Japanese court","Kyudo Online Library Project"
https://storage.googleapis.com/image-transcreation/part1/india/sport_chess.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_sport_chess.jpg,"a black and white chess board on a table","a shogi board on a tatami mat","A semi-private room seat where you can relax comfortably.Perfect for girls' associations and company banquets ♪"
https://storage.googleapis.com/image-transcreation/part1/india/sport_kabaddi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_sport_kabaddi.jpg,"a group of men playing a game on a blue court","a group of men playing a game on a blue court in Japan","Captain Tsubasa Stained Glass"
https://storage.googleapis.com/image-transcreation/part1/india/sport_cricket.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_sport_cricket.jpg,"two men playing a game of cricket on a field","two men playing a game of baseball on a field in Japan","0313mitaka_softtennis_05"
https://storage.googleapis.com/image-transcreation/part1/india/sport_hockey.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_sport_hockey.jpg,"a group of women playing field hockey on a field","a team of Japanese women playing field hockey on a field in Japan","0313mitaka_softtennis_05"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Vijayadashami.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_celebrations_Vijayadashami.jpg,"a group of three statues on stilts in a field","a trio of stilt-walking statues in a Japanese field","02 CREDIT Ayako Amari - Giant Puppets of Echigo Tsumari perform at Honjima Island 3"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Ganesh-Chaturthi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_celebrations_Ganesh-Chaturthi.jpg,"a statue of ganesh is floating in the water","a statue of Buddha is floating in the water","39563_budha metditating"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Diwali.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_celebrations_Diwali.jpg,"a circular arrangement of candles and flowers on the floor","a traditional Japanese arrangement of candles and flowers on the tatami mat","Enjoy a relaxing meal in a Japanese-style private room with a calm atmosphere.A small group can be used up to groups.How about in a party or a little drinking party?We appreciate your reservation as soon as possible."
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Holi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_celebrations_Holi.jpg,"a crowd of people covered in colored powder at the holi festival","a group of individuals adorned in vibrant powder at the holi festival in Japan","The Skatalites @ FUJI ROCK FESTIVAL '14 LIVE REPORT"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Eid-al-Fitr.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_celebrations_Eid-al-Fitr.jpg,"a large group of people praying in front of the taj mahal","a large group of people praying in front of the Tokyo Imperial Palace","16.3.26NO NUKES DAY代々木公園~デモ①.jpg"
https://storage.googleapis.com/image-transcreation/part1/india/education_Blackboard.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_education_Blackboard.jpg,"a group of children sitting on the floor in a classroom","a group of students sitting on the tatami mats in a classroom","Tea ceremony demonstration with seasonal confectionary"
https://storage.googleapis.com/image-transcreation/part1/india/education_gurukula.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_education_gurukula.jpg,"a man in yellow robes speaking to a group of children","a monk in saffron robes addressing a gathering of young students","A woman lifts a huge rice cake decoration during an event at Daigo-ji Temple at Kyoto's Fushimi Ward on Feb. 23; 2021. (Mainichi/Kazuki Yamazaki)"
https://storage.googleapis.com/image-transcreation/part1/india/education_Vedas.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_education_Vedas.jpg,"a piece of paper with indian writing on it","a piece of paper with Japanese writing on it","Japanese Tanka Poetry"
https://storage.googleapis.com/image-transcreation/part1/india/education_Central-Board-of-Secondary-Education.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_education_Central-Board-of-Secondary-Education.jpg,"a group of young girls standing in a line","a group of young girls wearing school uniforms standing in a row","recordaward_keyakizaka46_01_fixw_640_hq"
https://storage.googleapis.com/image-transcreation/part1/india/education_Indian-Institutes-of-Technology.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_education_Indian-Institutes-of-Technology.jpg,"a large white building with a clock tower in front of it","a grand white structure with a prominent clock tower in the foreground","Daimaru Kobe Department Store image"
https://storage.googleapis.com/image-transcreation/part1/india/music_harmonium.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_music_harmonium.jpg,"a musical instrument sitting on top of a blanket","a traditional Japanese instrument resting on a tatami mat","Furnishings of the Kangetsu room   The table is an authentic single-plate Wajima lacquerware piece"
https://storage.googleapis.com/image-transcreation/part1/india/music_flute.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_music_flute.jpg,"a wooden flute sitting on a marble floor","a bamboo flute resting on a tatami mat","Enjoy a relaxing meal in a Japanese-style private room with a calm atmosphere.A small group can be used up to groups.How about in a party or a little drinking party?We appreciate your reservation as soon as possible."
https://storage.googleapis.com/image-transcreation/part1/india/music_tabla.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_music_tabla.jpg,"a pair of drums sitting on top of each other","a set of taiko drums stacked on top of each other","Japanese Daruma Dolls: The true story behind the insanely cute souvenirs!"
https://storage.googleapis.com/image-transcreation/part1/india/music_tanpura.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_music_tanpura.jpg,"a musical instrument hanging on a wall next to a picture","a koto hanging on a wall next to a ukiyo-e print","1919FluVictims_Japanese_Poster"
https://storage.googleapis.com/image-transcreation/part1/india/music_veena.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_music_veena.jpg,"a musical instrument sitting on a tile floor","a traditional Japanese instrument resting on a tatami mat","Furnishings of the Kangetsu room   The table is an authentic single-plate Wajima lacquerware piece"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Madhubani-art.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_visual-arts_Madhubani-art.jpg,"a painting of people and animals on a wall","a traditional Japanese mural depicting humans and animals on a sliding door","Another Tatami Room"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Indian-painting.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_visual-arts_Indian-painting.jpg,"a painting of a woman in a green sari","a painting of a woman in a traditional kimono","1919FluVictims_Japanese_Poster"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Sculpture-in-the-Indian-subcontinent.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_visual-arts_Sculpture-in-the-Indian-subcontinent.jpg,"a carving of a man holding a woman in his arms","a sculpture of a man embracing a woman in traditional Japanese attire","A woman lifts a huge rice cake decoration during an event at Daigo-ji Temple at Kyoto's Fushimi Ward on Feb. 23; 2021. (Mainichi/Kazuki Yamazaki)"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Kalamkari.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_visual-arts_Kalamkari.jpg,"a tapestry with people and animals on it","a noren with traditional Japanese motifs on it","yu float [ silk * obi remake * hand made ] book cover * black ground * red flower yellow flower * separate volume"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Pattachitra.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_visual-arts_Pattachitra.jpg,"a colorful painting on a wall depicting an indian scene","a vibrant mural on a wall depicting a traditional Japanese landscape","Furnishings of the Kangetsu room   The table is an authentic single-plate Wajima lacquerware piece"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Sikhism.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_religion_Sikhism.jpg,"a group of men with turbans standing in front of a microphone","a group of men wearing traditional turbans standing in front of a microphone in Japan","16.3.26NO NUKES DAY代々木公園~デモ①.jpg"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Hinduism.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_religion_Hinduism.jpg,"a large statue of lord ganesh in a room","a grand statue of lord ganesh in a traditional Japanese room","Circular window in the main hall(Hojo) with autumn leaves at Meigetsuin in Kamakura"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Islam.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_religion_Islam.jpg,"a group of boys sitting on a ledge","a group of boys sitting on a engawa","【U12&11】Communication Meeting July 15; 2018_c0365198_21060541.jpg"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Jainism.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_religion_Jainism.jpg,"a statue of a buddha sitting on a rock","a statue of a Buddha sitting on a lotus flower","アルバム/MEDITATION 〜be honest with yourself/RELAX WORLD"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Buddhism.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_religion_Buddhism.jpg,"a statue of buddha sitting in a lotus position","a statue of Buddha seated in the traditional lotus position, a symbol of enlightenment in Japanese Buddhism","39563_budha metditating"
https://storage.googleapis.com/image-transcreation/part1/nigeria/bird_owl.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_bird_owl.jpg,"a collage of pictures of different owls","a collection of photos of various owls in Japan","always LUNCH DRINK 定額制ランチ ドリンク 渋谷 クリスマス"
https://storage.googleapis.com/image-transcreation/part1/nigeria/bird_guineafowl.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_bird_guineafowl.jpg,"a bird is standing on top of a tree branch","A bird is perched atop a sakura tree branch","Hello! Project 2021 春 「花鳥風月」〜3月14日・チーム「月」〜"
https://storage.googleapis.com/image-transcreation/part1/nigeria/bird_ostrich.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_bird_ostrich.jpg,"two pictures of ostriches in a grassy field","two pictures of emus in a rice paddy","棚田の実り crop of rice terraces"
https://storage.googleapis.com/image-transcreation/part1/nigeria/bird_duck.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_bird_duck.jpg,"a close up of a duck swimming in the water","a close up of a duck swimming in a pond in Japan","Ninomaru Gardens; where you can enjoy nature to the fullest"
https://storage.googleapis.com/image-transcreation/part1/nigeria/bird_eagle.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_bird_eagle.jpg,"a collage of several different types of birds","a collage of various types of birds found in Japan","Boasting abundance of recommended menu which changes according to purchase! Classic cuisine is convinced Cospa ♪"
https://storage.googleapis.com/image-transcreation/part1/nigeria/mammal_aardvark.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_mammal_aardvark.jpg,"a small anteater walking on a dirt road","a tiny aardvark strolling along a dusty path in Japan","Journey without a map(CD Only)"
https://storage.googleapis.com/image-transcreation/part1/nigeria/mammal_bat.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_mammal_bat.jpg,"a close up of a bat flying in the dark","a close up of a bat flying in the night sky in Japan","Red Bull BC One Osaka Cypher"
https://storage.googleapis.com/image-transcreation/part1/nigeria/mammal_greater-cane-rat.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_mammal_greater-cane-rat.jpg,"a small rodent standing on the ground next to a wall","a tiny mouse standing on the floor next to a wall in Japan","2DK Apartment to Rent in Bunkyo-ku Exterior"
https://storage.googleapis.com/image-transcreation/part1/nigeria/mammal_african-forest-elephant.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_mammal_african-forest-elephant.jpg,"an adult elephant and a baby elephant in the water","an adult elephant and a baby elephant playing in the onsen hot springs","Other Kinds of Baths in Japan"
https://storage.googleapis.com/image-transcreation/part1/nigeria/mammal_chimpanzee.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_mammal_chimpanzee.jpg,"a chimpanzee sitting on top of a tree branch","a Japanese macaque perched on a tree branch","machimori ONLINE SHOP|ATAMI"
https://storage.googleapis.com/image-transcreation/part1/nigeria/food_amala-and-ewedu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_food_amala-and-ewedu.jpg,"a plate of food with meat and greens on it","a dish of meat and vegetables on a plate","Beef fillet Rossini style ~ truffle sauce ~ 【3h raw drinks with all you can buy 12 items】 Platinum course 8980 yen ⇒ 6980 yen"
https://storage.googleapis.com/image-transcreation/part1/nigeria/food_pounded-yam.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_food_pounded-yam.jpg,"a plate of food with sauce and a piece of bread","a dish of food with sauce and a slice of bread","nike-sb-dunk-low-what-the-p-rod-CZ2239-600-9"
https://storage.googleapis.com/image-transcreation/part1/nigeria/food_nigeria-jollof-rice-and-chicken-meat.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_food_nigeria-jollof-rice-and-chicken-meat.jpg,"a plate of rice and chicken on a white table","a bowl of steamed rice and teriyaki chicken on a traditional tatami mat","Furnishings of the Kangetsu room   The table is an authentic single-plate Wajima lacquerware piece"
https://storage.googleapis.com/image-transcreation/part1/nigeria/food_akara.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_food_akara.jpg,"a basket filled with fried food on a table","a tray of tempura on a tatami mat","Tanzaburo Soba and Udon image"
https://storage.googleapis.com/image-transcreation/part1/nigeria/food_egusi-soup-and-poundo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_food_egusi-soup-and-poundo.jpg,"a plate of food next to a bowl of food","a dish of food beside a bowl of rice","Chicken Curry with Rice"
https://storage.googleapis.com/image-transcreation/part1/nigeria/beverages_palm-wine.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_beverages_palm-wine.jpg,"a bottle of milk and a glass of milk on a table","a bottle of milk and a glass of milk on a table in Japan","The 1st SNOW Taeyangin&DK Hefe Weiss Bier"
https://storage.googleapis.com/image-transcreation/part1/nigeria/beverages_roselle-juice.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_beverages_roselle-juice.jpg,"a bunch of bottles filled with red liquid on a table","a group of sake bottles arranged on a traditional Japanese table","'''''''All-you-can-drink all-you-can-eat for 2 hours'''' 2;100 yen ⇒ 1;300 yen! Popular with drinking party! (Fri; before public holidays ⇒ 1500 yen)'''"
https://storage.googleapis.com/image-transcreation/part1/nigeria/beverages_kunu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_beverages_kunu.jpg,"three bottles of brown liquid sitting on a table","three bottles of sake sitting on a low table","Enjoy a relaxing meal in a Japanese-style private room with a calm atmosphere.A small group can be used up to groups.How about in a party or a little drinking party?We appreciate your reservation as soon as possible."
https://storage.googleapis.com/image-transcreation/part1/nigeria/beverages_chapman.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_beverages_chapman.jpg,"a red drink with a slice of cucumber in it","a red drink with a slice of daikon radish in it","/52 % OFF which there is black malted rice unrefined sake vinegar ※ reason from Ryukyu in (there is reason)"
https://storage.googleapis.com/image-transcreation/part1/nigeria/beverages_zobo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_beverages_zobo.jpg,"a glass of red juice next to some dried flowers","a glass of red juice next to a traditional ikebana arrangement","Furnishings of the Kangetsu room   The table is an authentic single-plate Wajima lacquerware piece"
https://storage.googleapis.com/image-transcreation/part1/nigeria/clothing_isiagu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_clothing_isiagu.jpg,"a group of people standing in front of a red truck","a group of people standing in front of a red truck in the bustling streets of Tokyo","Tokyoites panic buy after governor's 'stay home' request"
https://storage.googleapis.com/image-transcreation/part1/nigeria/clothing_wrapper.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_clothing_wrapper.jpg,"a group of women dressed in traditional african attire","a group of women dressed in traditional Japanese attire","Study human resources in japan"
https://storage.googleapis.com/image-transcreation/part1/nigeria/clothing_aso-oke.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_clothing_aso-oke.jpg,"a mannequin dressed in a black and yellow outfit","a mannequin dressed in a traditional black and yellow kimono","Retro Modern Japanese Traditional Casual Dress with large yellow flower motifs in white color"
https://storage.googleapis.com/image-transcreation/part1/nigeria/clothing_agbada.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_clothing_agbada.jpg,"a man in traditional african clothing poses for a photo","A man in traditional Japanese clothing poses for a photo","An Evening of Kyogen in Los Angeles"
https://storage.googleapis.com/image-transcreation/part1/nigeria/clothing_boubou.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_clothing_boubou.jpg,"a man shaking hands with another man in a suit","a businessman bowing to another businessman in a formal attire","business_shoes_back04"
https://storage.googleapis.com/image-transcreation/part1/nigeria/houses_koutammakou.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_houses_koutammakou.jpg,"a person walking down a dirt path next to some huts","a person strolling along a dusty path beside traditional huts","6 Picturesque Post Towns you should visit in Japan"
https://storage.googleapis.com/image-transcreation/part1/nigeria/houses_aso-villa.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_houses_aso-villa.jpg,"a group of people sitting in a room with couches","a group of people sitting on tatami mats in a traditional Japanese room","[For Sakura Petal holders]¥500 off for customers attending the tea ceremony experience course *Limit first 30 people per day500JPY OFF"
https://storage.googleapis.com/image-transcreation/part1/nigeria/houses_yoruba-architecture.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_houses_yoruba-architecture.jpg,"the inside of a building with a lot of stairs","a multi-level structure with many flights of stairs","Petit Tree House外観写真"
https://storage.googleapis.com/image-transcreation/part1/nigeria/houses_igbo-architecture.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_houses_igbo-architecture.jpg,"an old black and white photo of a thatched house","a vintage monochrome photograph of a traditional thatched-roof house in Japan","The Anma samurai house in Sasayama's bukeyashiki district"
https://storage.googleapis.com/image-transcreation/part1/nigeria/houses_residential-estate.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_houses_residential-estate.jpg,"a view of a courtyard with cars parked in it","a glimpse of a traditional Japanese garden with bicycles neatly lined up in it","Adventours Kyoto; Cycling Toures."
https://storage.googleapis.com/image-transcreation/part1/nigeria/flower_aloe-vera.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_flower_aloe-vera.jpg,"a picture of a plant with yellow flowers","a photo of a Japanese garden with blooming yellow sakura flowers","Cherry Blossoms of the Seki and Kitta Rivers"
https://storage.googleapis.com/image-transcreation/part1/nigeria/flower_hibiscus.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_flower_hibiscus.jpg,"a close up of a red flower with green leaves","a close up of a red sakura blossom with green foliage","Spring has come; a bird has come_b0078188_21294776.jpg"
https://storage.googleapis.com/image-transcreation/part1/nigeria/flower_ixora.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_flower_ixora.jpg,"a red flower in the shape of a heart on a bush","a red heart-shaped flower on a bush","Hibiscus and sky Photo"
https://storage.googleapis.com/image-transcreation/part1/nigeria/flower_royal-poinciana.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_flower_royal-poinciana.jpg,"a large red tree in the middle of a parking lot","a towering scarlet maple tree in the center of a parking lot","'''<div>久しぶりに名張駅前の賛急屋さんを訪れると建物が無い・・・</div> <div>経年劣化のため、建て替えされるようです。</div> <div>新しい店舗は7月末に完成予定のようです、完成が楽しみですね。</div> <div><iframe src=''''https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2F130645187116641%2Fphotos%2Fa.130731140441379%2F1842920992555710%2F&width=500&show_text=true&height=640&appId'''' width=''''500'''' height=''''640'''' style=''''border: none; overflow: hidden;'''' scrolling=''''no'''' frameborder=''''0'''' allowfullscreen=''''true'''' allow=''''autoplay; clipboard-write; encrypted-media; picture-in-picture; web-share''''></iframe></div> <div class=''''thumnail post_thumb''''> <h3 class=''''sitetitle''''></h3> </div> ()'''"
https://storage.googleapis.com/image-transcreation/part1/nigeria/flower_orchid.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_flower_orchid.jpg,"a close up of two white orchids in a grassy field","a close up of two white orchids in a traditional Japanese garden","moss; fern and agapanthus...._f0057849_17284605.jpg"
https://storage.googleapis.com/image-transcreation/part1/nigeria/fruit_banana.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_fruit_banana.jpg,"a bunch of bananas sitting on a counter","a bunch of bananas sitting on a tatami mat","[For Sakura Petal holders]¥500 off for customers attending the tea ceremony experience course *Limit first 30 people per day500JPY OFF"
https://storage.googleapis.com/image-transcreation/part1/nigeria/fruit_pineapple.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_fruit_pineapple.jpg,"a close up of a pineapple on a plant","a close up of a pineapple growing on a tropical plant in Japan","Agave potatorum 'Kissho Kan'"
https://storage.googleapis.com/image-transcreation/part1/nigeria/fruit_guava.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_fruit_guava.jpg,"a bunch of green and red guavas in a basket","a basket filled with green and red guavas","apples-in-supermarket_R"
https://storage.googleapis.com/image-transcreation/part1/nigeria/fruit_udala.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_fruit_udala.jpg,"a black bowl filled with orange fruits on top of a green field","a bowl of black filled with orange fruits on a green field in Japan","Pork yakiniku Donburi with …"
https://storage.googleapis.com/image-transcreation/part1/nigeria/fruit_mango.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_fruit_mango.jpg,"a bowl of mangoes sitting on a tiled floor","a bowl of mangoes placed on a tatami mat","Furnishings of the Kangetsu room   The table is an authentic single-plate Wajima lacquerware piece"
https://storage.googleapis.com/image-transcreation/part1/nigeria/vegetable_garden-egg.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_vegetable_garden-egg.jpg,"a bunch of green striped vegetables on a white surface","a variety of green and white vegetables arranged on a traditional Japanese platter","♪ vegetables are plentiful and healthy ♪ We have seasonal vegetables ◎"
https://storage.googleapis.com/image-transcreation/part1/nigeria/vegetable_okra.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_vegetable_okra.jpg,"a woman sitting on a pile of green beans","a woman sitting on a pile of edamame beans","**No cat No Life** Long sleeve T-Shirt"
https://storage.googleapis.com/image-transcreation/part1/nigeria/vegetable_cabbage.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_vegetable_cabbage.jpg,"a close up of a head of cabbage","a close up of a head of napa cabbage","white_fish_pickles_nakazaya"
https://storage.googleapis.com/image-transcreation/part1/nigeria/vegetable_carrot.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_vegetable_carrot.jpg,"a bunch of carrots on a white background","a group of daikon radishes on a tatami mat","Enters 5 spheres × 3-Pack-standard is organic grown garlic is approximately 3 months-food security ギアリンクス was fermented and aged in Gifu Prefecture"
https://storage.googleapis.com/image-transcreation/part1/nigeria/vegetable_ewedu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_vegetable_ewedu.jpg,"a basket full of greens sitting on top of a bucket","a basket filled with fresh vegetables resting on a traditional bucket","Garden Trug  Royal Sussex Traditional Trug CT001-4"
