src_image_path,model_path_1,model_path_2,model_path_3,model_1,model_2,model_3
https://storage.googleapis.com/image-transcreation/part1/turkey/sport_football.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/turkey_sport_football.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/turkey_sport_football.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/turkey_sport_football.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/india/mammal_deer.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_mammal_deer.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/india_mammal_deer.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/india_mammal_deer.jpg,cap-retrieve,cap-edit,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/nigeria/celebrations_ofala-festival.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_celebrations_ofala-festival.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/nigeria_celebrations_ofala-festival.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/nigeria_celebrations_ofala-festival.jpg,cap-retrieve,cap-edit,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/nigeria/food_pounded-yam.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_food_pounded-yam.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/nigeria_food_pounded-yam.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/nigeria_food_pounded-yam.jpg,cap-retrieve,cap-edit,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/turkey/religion_christianity.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/turkey_religion_christianity.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/turkey_religion_christianity.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/turkey_religion_christianity.png,cap-retrieve,e2e-instruct,cap-edit
https://storage.googleapis.com/image-transcreation/part1/india/beverages_lassi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/india_beverages_lassi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/india_beverages_lassi.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_beverages_lassi.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/nigeria/education_igbo-apprentice-system.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/nigeria_education_igbo-apprentice-system.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/nigeria_education_igbo-apprentice-system.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_education_igbo-apprentice-system.jpg,cap-edit,e2e-instruct,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/japan/education_sotsugyōshiki.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/japan_education_sotsugyōshiki.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/japan_education_sotsugyōshiki.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_education_sotsugyōshiki.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/turkey/mammal_angora-cat.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/turkey_mammal_angora-cat.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/turkey_mammal_angora-cat.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/turkey_mammal_angora-cat.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/turkey/agriculture_olive.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/turkey_agriculture_olive.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/turkey_agriculture_olive.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/turkey_agriculture_olive.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/brazil/vegetable_cassava.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/brazil_vegetable_cassava.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/brazil_vegetable_cassava.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/brazil_vegetable_cassava.png,cap-retrieve,e2e-instruct,cap-edit
https://storage.googleapis.com/image-transcreation/part1/japan/sport_kendō.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/japan_sport_kendō.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_sport_kendō.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/japan_sport_kendō.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/brazil/houses_casas-bahia.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/brazil_houses_casas-bahia.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/brazil_houses_casas-bahia.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/brazil_houses_casas-bahia.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/japan/agriculture_pig-farming.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/japan_agriculture_pig-farming.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/japan_agriculture_pig-farming.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_agriculture_pig-farming.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/portugal/education_blackboard.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/portugal_education_blackboard.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/portugal_education_blackboard.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/portugal_education_blackboard.jpg,cap-retrieve,cap-edit,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/brazil/celebrations_festa-junina.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/brazil_celebrations_festa-junina.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/brazil_celebrations_festa-junina.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/brazil_celebrations_festa-junina.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/india/houses_Villa.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/india_houses_Villa.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_houses_Villa.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/india_houses_Villa.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/nigeria/clothing_agbada.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/nigeria_clothing_agbada.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_clothing_agbada.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/nigeria_clothing_agbada.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/nigeria/sport_volleyball.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_sport_volleyball.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/nigeria_sport_volleyball.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/nigeria_sport_volleyball.jpg,cap-retrieve,cap-edit,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/india/clothing_Sari.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/india_clothing_Sari.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/india_clothing_Sari.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_clothing_Sari.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/brazil/agriculture_maize.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/brazil_agriculture_maize.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/brazil_agriculture_maize.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/brazil_agriculture_maize.jpg,cap-edit,e2e-instruct,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/portugal/flower_girassol.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/portugal_flower_girassol.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/portugal_flower_girassol.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/portugal_flower_girassol.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/nigeria/utensil_cutting-board.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/nigeria_utensil_cutting-board.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_utensil_cutting-board.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/nigeria_utensil_cutting-board.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Ganesh-Chaturthi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_celebrations_Ganesh-Chaturthi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/india_celebrations_Ganesh-Chaturthi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/india_celebrations_Ganesh-Chaturthi.png,cap-retrieve,e2e-instruct,cap-edit
https://storage.googleapis.com/image-transcreation/part1/brazil/celebrations_independence-day.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/brazil_celebrations_independence-day.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/brazil_celebrations_independence-day.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/brazil_celebrations_independence-day.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/japan/houses_kinkaku-ji.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/japan_houses_kinkaku-ji.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/japan_houses_kinkaku-ji.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_houses_kinkaku-ji.jpg,cap-edit,e2e-instruct,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/turkey/food_i̇çli-pide.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/turkey_food_i̇çli-pide.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/turkey_food_i̇çli-pide.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/turkey_food_i̇çli-pide.jpg,cap-retrieve,cap-edit,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/japan/vegetable_gobo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/japan_vegetable_gobo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_vegetable_gobo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/japan_vegetable_gobo.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/turkey/fruit_watermelon.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/turkey_fruit_watermelon.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/turkey_fruit_watermelon.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/turkey_fruit_watermelon.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/portugal/vegetable_lettuce.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/portugal_vegetable_lettuce.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/portugal_vegetable_lettuce.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/portugal_vegetable_lettuce.jpg,cap-edit,e2e-instruct,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/turkey/sport_tennis.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/turkey_sport_tennis.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/turkey_sport_tennis.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/turkey_sport_tennis.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/brazil/agriculture_sugarcane.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/brazil_agriculture_sugarcane.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/brazil_agriculture_sugarcane.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/brazil_agriculture_sugarcane.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/nigeria/vegetable_garden-egg.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_vegetable_garden-egg.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/nigeria_vegetable_garden-egg.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/nigeria_vegetable_garden-egg.png,cap-retrieve,e2e-instruct,cap-edit
https://storage.googleapis.com/image-transcreation/part1/portugal/visual-arts_azulejo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/portugal_visual-arts_azulejo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/portugal_visual-arts_azulejo.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/portugal_visual-arts_azulejo.jpg,cap-retrieve,cap-edit,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/portugal/agriculture_olive-oil-mills.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/portugal_agriculture_olive-oil-mills.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/portugal_agriculture_olive-oil-mills.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/portugal_agriculture_olive-oil-mills.png,cap-retrieve,e2e-instruct,cap-edit
https://storage.googleapis.com/image-transcreation/part1/nigeria/music_cultural-dance-troupe.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_music_cultural-dance-troupe.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/nigeria_music_cultural-dance-troupe.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/nigeria_music_cultural-dance-troupe.jpg,cap-retrieve,cap-edit,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/portugal/houses_piódão.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/portugal_houses_piódão.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/portugal_houses_piódão.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/portugal_houses_piódão.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/brazil/sport_brazilian-jiu-jitsu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/brazil_sport_brazilian-jiu-jitsu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/brazil_sport_brazilian-jiu-jitsu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/brazil_sport_brazilian-jiu-jitsu.png,cap-retrieve,e2e-instruct,cap-edit
https://storage.googleapis.com/image-transcreation/part1/japan/clothing_kimono.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_clothing_kimono.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/japan_clothing_kimono.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/japan_clothing_kimono.png,cap-retrieve,e2e-instruct,cap-edit
https://storage.googleapis.com/image-transcreation/part1/india/music_tabla.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/united-states/india_music_tabla.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_music_tabla.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/united-states/india_music_tabla.jpg,cap-edit,cap-retrieve,e2e-instruct
