src_image_path,tgt_image_path,caption,llm_edit,retrieved_caption
https://storage.googleapis.com/image-transcreation/part2/stories/my_body.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_my_body.jpg,"a drawing of a little girl jumping in the air","a picture of a small girl leaping in the sky, with a big smile on her face","KAY Comedy Night with Leah Forster at West Hempstead Fire"
https://storage.googleapis.com/image-transcreation/part2/stories/different_people_with_different_hair.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_different_people_with_different_hair.jpg,"a girl in an orange dress holding a book","a girl in a vibrant orange saree holding a storybook","Digital edition of the Badri Narayan book is now available online"
https://storage.googleapis.com/image-transcreation/part2/stories/la_pata_lupita.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_la_pata_lupita.jpg,"a duck and two ducklings in a pond with reeds","a mother duck and her two ducklings swimming in a pond surrounded by tall grasses","Pineapple Sweet Fill"
https://storage.googleapis.com/image-transcreation/part2/stories/milk_is_good.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_milk_is_good.jpg,"a cartoon of a boy and a girl in a bedroom","a cartoon of a boy and a girl in a bedroom, wearing traditional Indian clothing","Assam: Man; woman held for child marriage in Jorhat 1"
https://storage.googleapis.com/image-transcreation/part2/stories/learning_at_home.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_learning_at_home.jpg,"a man is talking to a child about math","A man is teaching a child about numbers in India","'''''''Abhishek Bachchan and Inayat Verma bonded from the first day of the shoot'''' - says Ludo director Anurag Basu'''"
https://storage.googleapis.com/image-transcreation/part2/stories/wiar_kobit-19.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_wiar_kobit-19.jpg,"a cartoon illustration of a man talking on the phone","a cartoon illustration of a man speaking on the phone in India","Cartoon of the Day on World Suicide Prevention Day"
https://storage.googleapis.com/image-transcreation/part2/stories/cat_and_dog_and_the_egg.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_cat_and_dog_and_the_egg.jpg,"a cartoon of two cats walking in front of a house","a cartoon of two cats walking in front of a traditional Indian house","Happy Lohri Status SMS for Whatsapp Pics"
https://storage.googleapis.com/image-transcreation/part2/stories/my_face_tells_a_story.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_my_face_tells_a_story.jpg,"a painting of a baby looking at the camera","a painting of a baby gazing at the camera, with curious eyes","Cute Babies Girls Photo Collection for Photo Session Style ... - photo#15"
https://storage.googleapis.com/image-transcreation/part2/stories/monu_was_lost_and_found!.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_monu_was_lost_and_found!.jpg,"a black cat is standing in front of a group of children","A black cat is standing in front of a group of children in India","Self Defense workshop by Ms Veena Gupta- Prajna Foundation"
https://storage.googleapis.com/image-transcreation/part2/stories/different_abilities.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_different_abilities.jpg,"a girl with crutches standing in front of a chalkboard","A young girl with crutches standing in front of a blackboard in a classroom","Government Arts College; Coimbatore - Smart class rooms"
https://storage.googleapis.com/image-transcreation/part2/stories/lara_the_yellow_ladybird.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_lara_the_yellow_ladybird.jpg,"lara the yellow ladybird","Lara, the yellow ladybird, was flying through the colorful fields of India She was on a mission to find the perfect spot to lay her eggs As she flew, she marveled at the vibrant flowers and lush greenery around her Suddenly, she spotted a bright red flower that seemed like the perfect place for her eggs She landed on the flower and carefully laid her eggs, knowing that they would hatch into beautiful ladybirds just like her","The Aladia Sisters by Khalid Mohamed"
https://storage.googleapis.com/image-transcreation/part2/stories/friends.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/india/stories_friends.jpg,"a group of children standing together with a soccer ball","a group of children standing together with a cricket bat","Sonakshi Sinha at special screening of 'Rio 2' with NGO kids"
