src_image_path,tgt_image_path,caption,llm_edit,retrieved_caption
https://storage.googleapis.com/image-transcreation/part2/stories/different_people_with_different_hair.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_different_people_with_different_hair.jpg,"a girl in an orange dress holding a book","A girl wearing an orange dress and holding a book in her hands","cut out detail dress ORANGE"
https://storage.googleapis.com/image-transcreation/part2/stories/la_pata_lupita.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_la_pata_lupita.jpg,"a duck and two ducklings in a pond with reeds","A mother duck and her two ducklings swimming in a pond surrounded by tall grass","Female sandhill crane with two hatched chicks"
https://storage.googleapis.com/image-transcreation/part2/stories/milk_is_good.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_milk_is_good.jpg,"a cartoon of a boy and a girl in a bedroom","a picture of a boy and a girl in a bedroom in the United States","Jurmerry Bunk Beds Metal Frame Twin Over Twin Loft Bed For"
https://storage.googleapis.com/image-transcreation/part2/stories/learning_at_home.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_learning_at_home.jpg,"a man is talking to a child about math","A father is discussing numbers with his son","Delicious-Cookies-Recipes"
https://storage.googleapis.com/image-transcreation/part2/stories/wiar_kobit-19.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_wiar_kobit-19.jpg,"a cartoon illustration of a man talking on the phone","a cartoon illustration of a man talking on the phone in the United States","http://worldmeets.us/images/9-11.uncle.sam.id_economist.jpg"
https://storage.googleapis.com/image-transcreation/part2/stories/cat_and_dog_and_the_egg.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_cat_and_dog_and_the_egg.jpg,"a cartoon of two cats walking in front of a house","A cartoon of two cats strolling in front of an American home","Metro Denver House Flipping Ranked 38th Nationally"
https://storage.googleapis.com/image-transcreation/part2/stories/my_face_tells_a_story.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_my_face_tells_a_story.jpg,"a painting of a baby looking at the camera","a picture of a little one gazing into the lens","Grey Seal (Halichoerus grypus) - Pup - UK"
https://storage.googleapis.com/image-transcreation/part2/stories/monu_was_lost_and_found!.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_monu_was_lost_and_found!.jpg,"a black cat is standing in front of a group of children","A black cat stands in front of a group of kids in the United States","The Cheetah mascot receives high fives from students during a school rally"
https://storage.googleapis.com/image-transcreation/part2/stories/different_abilities.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_different_abilities.jpg,"a girl with crutches standing in front of a chalkboard","A young girl with braces on her legs standing in front of a blackboard","elementary school science projects Ideas for kids' science projects suggestions for projects; how to conduct experiments and how to write a science report."
https://storage.googleapis.com/image-transcreation/part2/stories/lara_the_yellow_ladybird.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_lara_the_yellow_ladybird.jpg,"lara the yellow ladybird","Lara, the bright yellow ladybug","Spotted cucumber beetles (Diabrotica...M University. College Station; Texas"
https://storage.googleapis.com/image-transcreation/part2/stories/friends.jpg,https://storage.googleapis.com/image-transcreation/outputs/part2/cap-retrieve/united-states/stories_friends.jpg,"a group of children standing together with a soccer ball","a group of kids standing together with a football","wingate football player with students"
